IMAGE,LABEL,DATE,YEAR,MONTH,DAY,TIME
britishColumbia/melanie_20170828/bc_bella/IMG_2517.JPG,bc_bella,20100613,2010,6,13,103720
britishColumbia/melanie_20170828/bc_bella/IMG_7509.JPG,bc_bella,20160705,2016,7,5,82946
britishColumbia/melanie_20170828/bc_bella/IMG_7544.JPG,bc_bella,20160705,2016,7,5,84504
britishColumbia/melanie_20170828/bc_bella/IMG_7434.JPG,bc_bella,20160701,2016,7,1,152019
britishColumbia/melanie_20170828/bc_bella/IMG_8163.JPG,bc_bella,20160722,2016,7,22,90951
britishColumbia/melanie_20170828/bc_bella/IMG_6964.JPG,bc_bella,20160527,2016,5,27,105203
britishColumbia/melanie_20170828/bc_bella/IMG_7431.JPG,bc_bella,20160701,2016,7,1,152016
brooksFalls/bear_mon_201607/bf_718/P1240782.JPG,bf_718,20160709,2016,7,9,193711
brooksFalls/bear_mon_201607/bf_718/P1250456.JPG,bf_718,20160729,2016,7,29,201514
brooksFalls/bear_mon_201607/bf_718/P1250457.JPG,bf_718,20160729,2016,7,29,201515
brooksFalls/bear_mon_201607/bf_718/P1250445.JPG,bf_718,20160729,2016,7,29,200922
brooksFalls/bear_mon_201607/bf_718/P1250448.JPG,bf_718,20160729,2016,7,29,200932
brooksFalls/bear_mon_201607/bf_718/P1240741.JPG,bf_718,20160709,2016,7,9,145024
brooksFalls/bear_mon_201607/bf_718/P1250463.JPG,bf_718,20160729,2016,7,29,202109
brooksFalls/bear_mon_201607/bf_718/P1250466.JPG,bf_718,20160729,2016,7,29,202521
brooksFalls/bear_mon_201607/bf_718/P1240785.JPG,bf_718,20160709,2016,7,9,193716
brooksFalls/bear_mon_201607/bf_718/P1240786.JPG,bf_718,20160709,2016,7,9,193951
brooksFalls/bear_mon_201607/bf_718/P1240783.JPG,bf_718,20160709,2016,7,9,193713
britishColumbia/melanie_20170828/bc_ursa/IMG_3469.JPG,bc_ursa,20100912,2010,9,12,165106
britishColumbia/melanie_20170828/bc_ursa/IMG_4798.JPG,bc_ursa,20150901,2015,9,1,155419
britishColumbia/melanie_20170828/bc_ursa/IMG_4797.JPG,bc_ursa,20150901,2015,9,1,155418
britishColumbia/melanie_20170828/bc_ursa/IMG_8219.JPG,bc_ursa,20130811,2013,8,11,113705
britishColumbia/melanie_20170828/bc_ursa/IMG_5609.JPG,bc_ursa,20150925,2015,9,25,153331
britishColumbia/melanie_20170828/bc_ursa/IMG_1233.JPG,bc_ursa,20160828,2016,8,28,92840
britishColumbia/melanie_20170828/bc_ursa/IMG_5303.JPG,bc_ursa,20150910,2015,9,10,102512
britishColumbia/melanie_20170828/bc_ursa/IMG_2633.JPG,bc_ursa,20140907,2014,9,7,170913
britishColumbia/melanie_20170828/bc_ursa/IMG_8201.JPG,bc_ursa,20130811,2013,8,11,113248
britishColumbia/melanie_20170828/bc_ursa/IMG_9536.JPG,bc_ursa,20160810,2016,8,10,95917
britishColumbia/melanie_20170828/bc_ursa/IMG_5302.JPG,bc_ursa,20150910,2015,9,10,102511
britishColumbia/melanie_20170828/bc_ursa/IMG_3478.JPG,bc_ursa,20100912,2010,9,12,165312
britishColumbia/melanie_20170828/bc_ursa/IMG_8205.JPG,bc_ursa,20130811,2013,8,11,113410
britishColumbia/melanie_20170828/bc_ursa/IMG_0386.JPG,bc_ursa,20160818,2016,8,18,162016
britishColumbia/melanie_20170828/bc_ursa/IMG_9513.JPG,bc_ursa,20160810,2016,8,10,95335
britishColumbia/melanie_20170828/bc_ursa/IMG_8164.JPG,bc_ursa,20130811,2013,8,11,105752
britishColumbia/melanie_20170828/bc_ursa/IMG_0385.JPG,bc_ursa,20160818,2016,8,18,162010
britishColumbia/melanie_20170828/bc_ursa/IMG_4613.JPG,bc_ursa,20150807,2015,8,7,155636
britishColumbia/melanie_20170828/bc_ursa/IMG_0387.JPG,bc_ursa,20160818,2016,8,18,162016
britishColumbia/melanie_20170828/bc_ursa/IMG_9508.JPG,bc_ursa,20160810,2016,8,10,95303
britishColumbia/melanie_20170828/bc_ursa/IMG_8168.JPG,bc_ursa,20130811,2013,8,11,105817
britishColumbia/melanie_20170828/bc_ursa/IMG_1241.JPG,bc_ursa,20160828,2016,8,28,93349
britishColumbia/melanie_20170828/bc_ursa/IMG_9514.JPG,bc_ursa,20160810,2016,8,10,95335
britishColumbia/melanie_20170828/bc_ursa/IMG_6037.JPG,bc_ursa,20151006,2015,10,6,170757
britishColumbia/melanie_20170828/bc_ursa/IMG_3538.JPG,bc_ursa,20100913,2010,9,13,114058
britishColumbia/melanie_20170828/bc_ursa/IMG_8669.JPG,bc_ursa,20160731,2016,7,31,132828
britishColumbia/melanie_20170828/bc_ursa/IMG_0629.JPG,bc_ursa,20131012,2013,10,12,112944
britishColumbia/melanie_20170828/bc_ursa/IMG_3800.JPG,bc_ursa,20100922,2010,9,22,172756
britishColumbia/melanie_20170828/bc_ursa/IMG_8210.JPG,bc_ursa,20130811,2013,8,11,113458
britishColumbia/melanie_20170828/bc_ursa/IMG_0618.JPG,bc_ursa,20131012,2013,10,12,112858
britishColumbia/melanie_20170828/bc_ursa/IMG_4924.JPG,bc_ursa,20150902,2015,9,2,95809
britishColumbia/melanie_20170828/bc_no-tail/IMG_2561.JPG,bc_no-tail,20140907,2014,9,7,83432
britishColumbia/melanie_20170828/bc_no-tail/IMG_2555.JPG,bc_no-tail,20140907,2014,9,7,83320
britishColumbia/melanie_20170828/bc_no-tail/IMG_2518.JPG,bc_no-tail,20140905,2014,9,5,171423
britishColumbia/melanie_20170828/bc_no-tail/IMG_2577.JPG,bc_no-tail,20140907,2014,9,7,84403
britishColumbia/melanie_20170828/bc_no-tail/IMG_2529.JPG,bc_no-tail,20140905,2014,9,5,172102
brooksFalls/je_201708/bf_089/89-backpack_27743925444_o.jpg,bf_089,20160628,2016,6,28,145111
brooksFalls/bear_mon_201507/bf_089/P1190822.JPG,bf_089,20150625,2015,6,25,195421
brooksFalls/bear_mon_201507/bf_089/P1190792.JPG,bf_089,20150624,2015,6,24,204549
brooksFalls/bear_mon_201407/bf_089/P1150355.JPG,bf_089,20140701,2014,7,1,141221
brooksFalls/ko_201709/bf_089/89 Spring-3-2.jpg,bf_089,20160601,2016,6,1,23609
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29292001336_o.jpg,bf_089,20160710,2016,7,10,141641
brooksFalls/bear_mon_201407/bf_089/P1160196.JPG,bf_089,20140722,2014,7,22,201150
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_28702654164_o.jpg,bf_089,20160710,2016,7,10,134404
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29217637062_o.jpg,bf_089,20160710,2016,7,10,145959
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29217355852_o.jpg,bf_089,20160710,2016,7,10,134531
brooksFalls/bear_mon_201407/bf_089/P1150361.JPG,bf_089,20140701,2014,7,1,142204
brooksFalls/bear_mon_201407/bf_089/P1160247.JPG,bf_089,20140725,2014,7,25,155233
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29219157172_o.jpg,bf_089,20160710,2016,7,10,200127
brooksFalls/bear_mon_201407/bf_089/P1150740.JPG,bf_089,20140709,2014,7,9,141611
brooksFalls/je_201708/bf_089/89-backpack-near-brooks-falls-2_9226488680_o.jpg,bf_089,20100716,2010,7,16,205257
brooksFalls/ko_201709/bf_089/89 Spring-7.jpg,bf_089,20160601,2016,6,1,23735
brooksFalls/bear_mon_201407/bf_089/P1160136.JPG,bf_089,20140720,2014,7,20,144728
brooksFalls/bear_mon_201507/bf_089/P1190818.JPG,bf_089,20150625,2015,6,25,194531
brooksFalls/ko_201709/bf_089/89 Spring-16.jpg,bf_089,20160601,2016,6,1,24250
brooksFalls/bear_mon_201507/bf_089/P1190544.JPG,bf_089,20150622,2015,6,22,141706
brooksFalls/bear_mon_201607/bf_089/P1230854.JPG,bf_089,20160627,2016,6,27,141724
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_28705068023_o.jpg,bf_089,20160710,2016,7,10,152654
brooksFalls/bear_mon_201407/bf_089/P1150359.JPG,bf_089,20140701,2014,7,1,142152
brooksFalls/ko_201709/bf_089/89 Spring-10.jpg,bf_089,20160601,2016,6,1,23803
brooksFalls/bear_mon_201407/bf_089/P1150360.JPG,bf_089,20140701,2014,7,1,142155
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29038373650_o.jpg,bf_089,20160710,2016,7,10,152649
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29247192081_o.jpg,bf_089,20160710,2016,7,10,165027
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_28705069203_o.jpg,bf_089,20160710,2016,7,10,152655
brooksFalls/bear_mon_201407/bf_089/P1160241.JPG,bf_089,20140725,2014,7,25,154609
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29246733481_o.jpg,bf_089,20160710,2016,7,10,134355
brooksFalls/je_201708/bf_089/89-backpack_14375680687_o.jpg,bf_089,20140629,2014,6,29,112205
brooksFalls/ra_201709/bf_089/20170707-bc-89-amr-1.jpg,bf_089,20170707,2017,7,7,414
brooksFalls/an_201708/bf_089/15274222022_2a2d0cd052_k.jpg,bf_089,0,0,0,0,0
brooksFalls/bear_mon_201407/bf_089/P1150358.JPG,bf_089,20140701,2014,7,1,141253
brooksFalls/bear_mon_201407/bf_089/P1160248.JPG,bf_089,20140725,2014,7,25,155235
brooksFalls/ko_201709/bf_089/89 Spring-9.jpg,bf_089,20160601,2016,6,1,23740
brooksFalls/bear_mon_201407/bf_089/P1160249.JPG,bf_089,20140725,2014,7,25,155236
brooksFalls/bear_mon_201407/bf_089/P1150741.JPG,bf_089,20140709,2014,7,9,141614
brooksFalls/bear_mon_201607/bf_089/P1230850.JPG,bf_089,20160627,2016,6,27,141640
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_28704684483_o.jpg,bf_089,20160710,2016,7,10,134719
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29246734951_o.jpg,bf_089,20160710,2016,7,10,134358
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29217346602_o.jpg,bf_089,20160710,2016,7,10,134402
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_29039761070_o.jpg,bf_089,20160710,2016,7,10,200126
brooksFalls/an_201708/bf_089/28915192826_8e7280c0f7_k.jpg,bf_089,0,0,0,0,0
brooksFalls/bear_mon_201409/bf_089/P1190029.JPG,bf_089,20141001,2014,10,1,151424
brooksFalls/bear_mon_201507/bf_089/P1190767.JPG,bf_089,20150624,2015,6,24,200515
brooksFalls/bear_mon_201407/bf_089/P1160246.JPG,bf_089,20140725,2014,7,25,155231
brooksFalls/bear_mon_201407/bf_089/P1150357.JPG,bf_089,20140701,2014,7,1,141247
brooksFalls/ko_201709/bf_089/89 Spring-2.jpg,bf_089,20160601,2016,6,1,23512
brooksFalls/fa_2015_2016/bf_089/2016CF_backpack-89_28704715783_o.jpg,bf_089,20160710,2016,7,10,135616
britishColumbia/melanie_20170828/bc_matsui/IMG_5186.JPG,bc_matsui,20150906,2015,9,6,161607
britishColumbia/melanie_20170828/bc_matsui/IMG_0515.JPG,bc_matsui,20110817,2011,8,17,182958
britishColumbia/melanie_20170828/bc_matsui/IMG_5523.JPG,bc_matsui,20150923,2015,9,23,103003
brooksFalls/bear_mon_201507/bf_813/P1200597.JPG,bf_813,20150709,2015,7,9,141228
brooksFalls/je_201708/bf_813/813-nostril-bear_15163260216_o.jpg,bf_813,20130720,2013,7,20,211004
brooksFalls/bear_mon_201507/bf_813/P1200600.JPG,bf_813,20150709,2015,7,9,141237
brooksFalls/bear_mon_201507/bf_813/P1210147.JPG,bf_813,20150717,2015,7,17,152135
brooksFalls/bear_mon_201409/bf_813/P1170494.JPG,bf_813,20140905,2014,9,5,201140
brooksFalls/je_201708/bf_813/813-nostril-bear_14999717438_o.jpg,bf_813,20070714,2007,7,14,191920
brooksFalls/bear_mon_201507/bf_813/P1200648.JPG,bf_813,20150709,2015,7,9,155101
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29224517682_o.jpg,bf_273,20160716,2016,7,16,91402
brooksFalls/ra_201709/bf_273/20170713-bc-273-amr-2.jpg,bf_273,20170713,2017,7,13,14817
brooksFalls/bear_mon_201407/bf_273/P1150694.JPG,bf_273,20140706,2014,7,6,190808
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28711799743_o.jpg,bf_273,20160716,2016,7,16,91404
brooksFalls/bear_mon_201407/bf_273/P1150453.JPG,bf_273,20140702,2014,7,2,195852
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28707065004_o.jpg,bf_273,20160714,2016,7,14,144350
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29299019856_o.jpg,bf_273,20160716,2016,7,16,91402
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29330019875_o.jpg,bf_273,20160714,2016,7,14,144328
brooksFalls/bear_mon_201407/bf_273/P1160008.JPG,bf_273,20140717,2014,7,17,144358
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28707084914_o.jpg,bf_273,20160714,2016,7,14,144908
brooksFalls/la_201705/bf_273/2016larinor_273_6615.jpg,bf_273,20160916,2016,9,16,202508
brooksFalls/an_201708/bf_273/20297682322_c01710bde1_k.jpg,bf_273,0,0,0,0,0
brooksFalls/fr_201708/bf_273/36705753025_457043fba4_b.jpg,bf_273,0,0,0,0,0
brooksFalls/ko_201709/bf_273/273-2.jpg,bf_273,20160921,2016,9,21,191112
brooksFalls/ko_201709/bf_273/IMG_0686.jpg,bf_273,20160925,2016,9,25,220427
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29251191611_o.jpg,bf_273,20160714,2016,7,14,144327
brooksFalls/bear_mon_201507/bf_273/P1200825.JPG,bf_273,20150711,2015,7,11,205814
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29221943002_o.jpg,bf_273,20160714,2016,7,14,145031
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29045115510_o.jpg,bf_273,20160716,2016,7,16,90258
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28711806843_o.jpg,bf_273,20160716,2016,7,16,91440
brooksFalls/bear_mon_201507/bf_273/P1200823.JPG,bf_273,20150711,2015,7,11,205600
brooksFalls/ra_201709/bf_273/20170713-bc-273-amr-3.jpg,bf_273,20170713,2017,7,13,15417
brooksFalls/bear_mon_201407/bf_273/P1150456.JPG,bf_273,20140702,2014,7,2,200945
brooksFalls/bear_mon_201407/bf_273/P1160062.JPG,bf_273,20140717,2014,7,17,204530
brooksFalls/bear_mon_201407/bf_273/P1150457.JPG,bf_273,20140702,2014,7,2,200946
brooksFalls/bear_mon_201407/bf_273/P1160063.JPG,bf_273,20140717,2014,7,17,205051
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29298960516_o.jpg,bf_273,20160716,2016,7,16,90431
brooksFalls/bear_mon_201407/bf_273/P1150695.JPG,bf_273,20140706,2014,7,6,190810
brooksFalls/bear_mon_201407/bf_273/P1150692.JPG,bf_273,20140706,2014,7,6,190758
brooksFalls/bear_mon_201407/bf_273/P1150697.JPG,bf_273,20140706,2014,7,6,190821
brooksFalls/bear_mon_201407/bf_273/P1150943.JPG,bf_273,20140714,2014,7,14,192428
brooksFalls/bear_mon_201507/bf_273/P1210455.JPG,bf_273,20150720,2015,7,20,142748
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29251208161_o.jpg,bf_273,20160714,2016,7,14,144358
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29330017835_o.jpg,bf_273,20160714,2016,7,14,144327
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29042492630_o.jpg,bf_273,20160714,2016,7,14,144907
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29251218631_o.jpg,bf_273,20160714,2016,7,14,144907
brooksFalls/bear_mon_201407/bf_273/P1150460.JPG,bf_273,20140702,2014,7,2,200953
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28711747023_o.jpg,bf_273,20160716,2016,7,16,90244
brooksFalls/ko_201709/bf_273/273-11.jpg,bf_273,20160921,2016,9,21,191203
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28709638264_o.jpg,bf_273,20160716,2016,7,16,90244
brooksFalls/bear_mon_201609/bf_273/P1270401.JPG,bf_273,20161003,2016,10,3,155239
brooksFalls/bear_mon_201507/bf_273/P1200827.JPG,bf_273,20150711,2015,7,11,205822
brooksFalls/bear_mon_201407/bf_273/P1160061.JPG,bf_273,20140717,2014,7,17,204528
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29221925212_o.jpg,bf_273,20160714,2016,7,14,144832
brooksFalls/bear_mon_201407/bf_273/P1160006.JPG,bf_273,20140717,2014,7,17,144351
brooksFalls/bear_mon_201407/bf_273/P1150691.JPG,bf_273,20140706,2014,7,6,190751
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29045163330_o.jpg,bf_273,20160716,2016,7,16,91405
brooksFalls/ko_201709/bf_273/IMG_0471.jpg,bf_273,20160924,2016,9,24,154705
brooksFalls/ko_201709/bf_273/273-10.jpg,bf_273,20160921,2016,9,21,191203
brooksFalls/an_201708/bf_273/20985302692_f2e5387a97_k.jpg,bf_273,0,0,0,0,0
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28707795433_o.jpg,bf_273,20160712,2016,7,12,144823
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29042467070_o.jpg,bf_273,20160714,2016,7,14,144328
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29251206991_o.jpg,bf_273,20160714,2016,7,14,144357
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28709313203_o.jpg,bf_273,20160714,2016,7,14,144832
brooksFalls/la_201705/bf_273/2016larinor_273_4166.jpg,bf_273,20160915,2016,9,15,204958
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28709699294_o.jpg,bf_273,20160716,2016,7,16,91427
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29224519992_o.jpg,bf_273,20160716,2016,7,16,91403
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29251212961_o.jpg,bf_273,20160714,2016,7,14,144808
brooksFalls/bear_mon_201609/bf_273/P1270402.JPG,bf_273,20161003,2016,10,3,155241
brooksFalls/bear_mon_201407/bf_273/P1150942.JPG,bf_273,20140714,2014,7,14,192426
brooksFalls/bear_mon_201407/bf_273/P1150689.JPG,bf_273,20140706,2014,7,6,190748
brooksFalls/bear_mon_201609/bf_273/P1270404.JPG,bf_273,20161003,2016,10,3,155246
brooksFalls/fr_201708/bf_273/35908868086_b72d35bbfd_b.jpg,bf_273,0,0,0,0,0
brooksFalls/ko_201709/bf_273/IMG_0034.jpg,bf_273,20160927,2016,9,27,140546
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29332640395_o.jpg,bf_273,20160716,2016,7,16,91440
brooksFalls/ko_201709/bf_273/IMG_0684.jpg,bf_273,20160925,2016,9,25,220417
brooksFalls/bear_mon_201509/bf_273/P1220604.JPG,bf_273,20150912,2015,9,12,194124
brooksFalls/bear_mon_201407/bf_273/P1150607.JPG,bf_273,20140703,2014,7,3,210157
brooksFalls/fa_2015_2016/bf_273/2016CF_273_28709301873_o.jpg,bf_273,20160714,2016,7,14,144350
brooksFalls/bear_mon_201407/bf_273/P1150458.JPG,bf_273,20140702,2014,7,2,200948
brooksFalls/bear_mon_201407/bf_273/P1160065.JPG,bf_273,20140717,2014,7,17,205104
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29224428422_o.jpg,bf_273,20160716,2016,7,16,90234
brooksFalls/bear_mon_201507/bf_273/P1200829.JPG,bf_273,20150711,2015,7,11,205832
brooksFalls/bear_mon_201407/bf_273/P1150530.JPG,bf_273,20140703,2014,7,3,154916
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29332558665_o.jpg,bf_273,20160716,2016,7,16,90244
brooksFalls/bear_mon_201407/bf_273/P1150608.JPG,bf_273,20140703,2014,7,3,210158
brooksFalls/fa_2015_2016/bf_273/2015CF_273_20530880242_o.jpg,bf_273,20150712,2015,7,12,95157
brooksFalls/fa_2015_2016/bf_273/2016CF_273_29298955116_o.jpg,bf_273,20160716,2016,7,16,90313
brooksFalls/an_201708/bf_273/20312021461_401c1e30ec_k.jpg,bf_273,0,0,0,0,0
brooksFalls/je_201708/bf_218/218-ugly_9382830994_o.jpg,bf_218,20130721,2013,7,21,184410
brooksFalls/je_201708/bf_218/218-ugly--eating-a-salmon_9236426692_o.jpg,bf_218,20090707,2009,7,7,192603
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20775876258_o.jpg,bf_505,20150710,2015,7,10,163126
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20341260474_o.jpg,bf_505,20150710,2015,7,10,163801
brooksFalls/bear_mon_201507/bf_505/P1200687.JPG,bf_505,20150710,2015,7,10,194736
brooksFalls/bear_mon_201607/bf_505/P1250221.JPG,bf_505,20160721,2016,7,21,205813
brooksFalls/bear_mon_201507/bf_505/P1210068.JPG,bf_505,20150716,2015,7,16,151144
brooksFalls/bear_mon_201507/bf_505/P1200740.JPG,bf_505,20150710,2015,7,10,202308
brooksFalls/bear_mon_201507/bf_505/P1200685.JPG,bf_505,20150710,2015,7,10,194726
brooksFalls/bear_mon_201607/bf_505/P1240605.JPG,bf_505,20160707,2016,7,7,205931
brooksFalls/bear_mon_201607/bf_505/P1240592.JPG,bf_505,20160707,2016,7,7,204900
brooksFalls/bear_mon_201607/bf_505/P1240595.JPG,bf_505,20160707,2016,7,7,204935
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20532204281_o.jpg,bf_505,20150716,2015,7,16,170437
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20971427361_o.jpg,bf_505,20150710,2015,7,10,170610
brooksFalls/an_201708/bf_505/28915098146_bb1692c9fb_k.jpg,bf_505,0,0,0,0,0
brooksFalls/bear_mon_201507/bf_505/P1210185.JPG,bf_505,20150718,2015,7,18,203838
brooksFalls/bear_mon_201607/bf_505/P1240444.JPG,bf_505,20160706,2016,7,6,151503
brooksFalls/bear_mon_201607/bf_505/P1240564.JPG,bf_505,20160707,2016,7,7,203426
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20963974005_o.jpg,bf_505,20150710,2015,7,10,170607
brooksFalls/bear_mon_201507/bf_505/P1210076.JPG,bf_505,20150716,2015,7,16,151611
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20335353760_o.jpg,bf_505,20150711,2015,7,11,154641
brooksFalls/bear_mon_201507/bf_505/P1210168.JPG,bf_505,20150718,2015,7,18,195912
brooksFalls/bear_mon_201407/bf_505/P1160111.JPG,bf_505,20140719,2014,7,19,191732
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20529803701_o.jpg,bf_505,20150711,2015,7,11,154347
brooksFalls/bear_mon_201507/bf_505/P1210183.JPG,bf_505,20150718,2015,7,18,203833
brooksFalls/bear_mon_201607/bf_505/P1240450.JPG,bf_505,20160706,2016,7,6,151911
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20938091396_o.jpg,bf_505,20150711,2015,7,11,154651
brooksFalls/an_201708/bf_505/28869008901_a01a62443f_k.jpg,bf_505,0,0,0,0,0
brooksFalls/bear_mon_201407/bf_505/P1160133.JPG,bf_505,20140719,2014,7,19,200245
brooksFalls/bear_mon_201607/bf_505/P1240615.JPG,bf_505,20160707,2016,7,7,210737
brooksFalls/fa_2015_2016/bf_505/2015CF_505_19900483834_o.jpg,bf_505,20150710,2015,7,10,201050
brooksFalls/bear_mon_201607/bf_505/P1240618.JPG,bf_505,20160707,2016,7,7,210807
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20335429378_o.jpg,bf_505,20150711,2015,7,11,155827
brooksFalls/bear_mon_201607/bf_505/P1240623.JPG,bf_505,20160707,2016,7,7,210822
brooksFalls/bear_mon_201507/bf_505/P1210284.JPG,bf_505,20150719,2015,7,19,152326
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20938088196_o.jpg,bf_505,20150711,2015,7,11,154553
brooksFalls/bear_mon_201507/bf_505/P1210186.JPG,bf_505,20150718,2015,7,18,203839
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20337448320_o.jpg,bf_505,20150715,2015,7,15,175540
brooksFalls/bear_mon_201507/bf_505/P1200739.JPG,bf_505,20150710,2015,7,10,202252
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20335102188_o.jpg,bf_505,20150710,2015,7,10,201050
brooksFalls/bear_mon_201607/bf_505/P1250219.JPG,bf_505,20160721,2016,7,21,205806
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20522938455_o.jpg,bf_505,20150710,2015,7,10,162511
brooksFalls/bear_mon_201607/bf_505/P1240594.JPG,bf_505,20160707,2016,7,7,204932
brooksFalls/ra_201709/bf_505/20170706-bc-505-amr-2.jpg,bf_505,20170706,2017,7,6,225549
brooksFalls/fa_2015_2016/bf_505/2015CF_505_19900790544_o.jpg,bf_505,20150711,2015,7,11,154555
brooksFalls/bear_mon_201607/bf_505/P1240566.JPG,bf_505,20160707,2016,7,7,203431
brooksFalls/bear_mon_201407/bf_505/P1160126.JPG,bf_505,20140719,2014,7,19,200230
brooksFalls/bear_mon_201607/bf_505/P1240585.JPG,bf_505,20160707,2016,7,7,204438
brooksFalls/bear_mon_201507/bf_505/P1210182.JPG,bf_505,20150718,2015,7,18,203832
brooksFalls/bear_mon_201507/bf_505/P1200684.JPG,bf_505,20150710,2015,7,10,194724
brooksFalls/fa_2015_2016/bf_505/2015CF_505_19900794094_o.jpg,bf_505,20150711,2015,7,11,154641
brooksFalls/bear_mon_201507/bf_505/P1210167.JPG,bf_505,20150718,2015,7,18,195911
brooksFalls/bear_mon_201507/bf_505/P1200741.JPG,bf_505,20150710,2015,7,10,202309
brooksFalls/bear_mon_201607/bf_505/P1240550.JPG,bf_505,20160707,2016,7,7,194028
brooksFalls/bear_mon_201407/bf_505/P1160131.JPG,bf_505,20140719,2014,7,19,200240
brooksFalls/bear_mon_201407/bf_505/P1160002.JPG,bf_505,20140717,2014,7,17,144036
brooksFalls/bear_mon_201407/bf_505/P1160129.JPG,bf_505,20140719,2014,7,19,200237
brooksFalls/bear_mon_201607/bf_505/P1240617.JPG,bf_505,20160707,2016,7,7,210804
brooksFalls/bear_mon_201407/bf_505/P1150997.JPG,bf_505,20140717,2014,7,17,144007
brooksFalls/fa_2015_2016/bf_505/2015CF_505_19904612933_o.jpg,bf_505,20150715,2015,7,15,175526
brooksFalls/misc_20170907/bf_505/bf_505_elaineinde_20170720.jpg,bf_505,0,0,0,0,0
brooksFalls/bear_mon_201607/bf_505/P1240451.JPG,bf_505,20160706,2016,7,6,151913
brooksFalls/fa_2015_2016/bf_505/2015CF_505_20343289233_o.jpg,bf_505,20150711,2015,7,11,154302
brooksFalls/an_201708/bf_505/28945204535_ec7e910752_k.jpg,bf_505,0,0,0,0,0
brooksFalls/bear_mon_201607/bf_505/P1240549.JPG,bf_505,20160707,2016,7,7,194027
brooksFalls/bear_mon_201507/bf_505/P1210169.JPG,bf_505,20150718,2015,7,18,195944
britishColumbia/melanie_20170828/bc_diablo/Diablo 2014 3.jpg,bc_diablo,20141007,2014,10,7,205010
britishColumbia/melanie_20170828/bc_diablo/Diablo 2014 2.jpg,bc_diablo,20141007,2014,10,7,205114
britishColumbia/melanie_20170828/bc_diablo/Diablo 2014 1.jpg,bc_diablo,20141007,2014,10,7,205008
brooksFalls/bear_mon_201407/bf_634/P1140816.JPG,bf_634,20140623,2014,6,23,150149
brooksFalls/fa_2015_2016/bf_634/2016CF_popeye-634_29293169216_o.jpg,bf_634,20160710,2016,7,10,182909
